stop_id;stop_code;stop_name;stop_lat;stop_lon;location_type;parent_station;wheelchair_boarding
10698;GARIB1;Garibaldi;49.4190119646;1.0908016362;0;GARIB;1
GARMA;;Gare de Maromme;49.4806823289667;1.05129295063333;1;;
13236;GARMA1;Gare de Maromme;49.4805241233;1.0510592262;0;GARMA;
13237;GARMA2;Gare de Maromme;49.4806636927;1.0508790633;0;GARMA;
13343;GARMA3;Gare de Maromme;49.4808591709;1.0519405624;0;GARMA;
GAUCH;;Rue Gauche;49.4391537612;1.03721347465;1;;
10701;GAUCH0;Rue Gauche;49.4390662829;1.0370159309;0;GAUCH;
10702;GAUCH1;Rue Gauche;49.4392412395;1.0374110184;0;GAUCH;
GBEAU;;La Grange Beaulieu;49.40216482585;1.2466093439;1;;
12336;GBEAU0;La Grange Beaulieu;49.4020563973;1.2475326979;0;GBEAU;1
12345;GBEAU1;La Grange Beaulieu;49.4022732544;1.2456859899;0;GBEAU;1
GCGAR;;Gare de Grand-Couronne;49.35426234275;1.0114013614;1;;
10707;GCGAR0;Gare de Grand-Couronne;49.3541205221;1.0115769495;0;GCGAR;
10708;GCGAR1;Gare de Grand-Couronne;49.3544041634;1.0112257733;0;GCGAR;
GEAIS;;Ville aux Geais;49.52603656645;1.0587334784;1;;
12480;GEAIS0;Ville aux Geais;49.5259869636;1.0585029199;0;GEAIS;
12481;GEAIS1;Ville aux Geais;49.5260861693;1.0589640369;0;GEAIS;
GENDA;;Gendarmerie;49.3897847915;1.1990336721;1;;
12187;GENDA1;Gendarmerie;49.3897392301;1.1989658677;0;GENDA;
12188;GENDA2;Gendarmerie;49.3898303529;1.1991014765;0;GENDA;
10714;GENET2;Genêts;49.4542231191;1.037113604;0;;
GIRAF;;La Girafe;49.44917550835;1.1513685615;1;;
10722;GIRAF1;La Girafe;49.4489159231;1.1514641336;0;GIRAF;
12246;GIRAF2;La Girafe;49.4494350936;1.1512729894;0;GIRAF;
GIROU;;Françoise Giroud;49.4198741963;1.04536922805;1;;
13274;GIROU1;Françoise Giroud;49.4198838178;1.0452192201;0;GIROU;
13275;GIROU2;Françoise Giroud;49.4198645748;1.045519236;0;GIROU;
10590;GLORM;Georges Lormier;49.4677766793;1.1843298447;0;;
24066;GOFRI;Les Friés;49.3613552712;1.1510023026;0;;
GORGO;;Saint-Gorgon;49.44786279055;1.0238748061;1;;
10725;GORGO0;Saint-Gorgon;49.4479067218;1.0237841158;0;GORGO;
10726;GORGO1;Saint-Gorgon;49.4478188593;1.0239654964;0;GORGO;
GOUBE;;Goubert;49.38075854875;1.1005030463;1;;
10727;GOUBE0;Goubert;49.3805384605;1.1005057709;0;GOUBE;
10728;GOUBE1;Goubert;49.380978637;1.1005003217;0;GOUBE;
12283;GOUNO2;Collège Gounod;49.4534405142;1.0328614797;0;;
GPHIL;;Gérard Philipe;49.4082729789;1.12215524645;1;;
10730;GPHIL0;Gérard Philipe;49.408205198;1.1221155478;0;GPHIL;
10731;GPHIL1;Gérard Philipe;49.4083407598;1.1221949451;0;GPHIL;
GRAND;;Grand Cour;49.3886014814;1.19930765425;1;;
12863;GRAND1;Grand Cour;49.3887463673;1.1994283052;0;GRAND;
12864;GRAND2;Grand Cour;49.3884565955;1.1991870033;0;GRAND;
GRIGN;;Hauts Grigneux;49.4670700107;1.14038197625;1;;
10740;GRIGN0;Hauts Grigneux;49.4671352742;1.1406216707;0;GRIGN;1
10741;GRIGN1;Hauts Grigneux;49.4670047472;1.1401422818;0;GRIGN;1
GRVAL;;Grand Val;49.40043600385;1.13608742335;1;;
13169;GRVA2;Grand Val;49.4003497473;1.136109017;0;GRVAL;
10748;GRVAL;Grand Val;49.4005222604;1.1360658297;0;GRVAL;1
GSAND;;George Sand;49.3981889983;1.062475968875;1;;
10586;GSAND0;George Sand;49.3983974994;1.0624398137;0;GSAND;
10587;GSAND1;George Sand;49.3977497836;1.0623595527;0;GSAND;
12996;SANDT1;George Sand;49.3986148129;1.062599602;0;GSAND;1
12999;SANDT2;George Sand;49.3979938973;1.0625049071;0;GSAND;1
GUILL;;Guillot;49.4173901244;1.0379585309;1;;
10752;GUILL0;Guillot;49.4172878136;1.0377394982;0;GUILL;
10753;GUILL1;Guillot;49.4174924352;1.0381775636;0;GUILL;
GUYNE;;Rond-point Guynemer;49.3973503667;1.0814188849;1;;
10754;GUYNE0;Rond-point Guynemer;49.3972765775;1.0814505882;0;GUYNE;
10755;GUYNE1;Rond-point Guynemer;49.3974241559;1.0813871816;0;GUYNE;
HALAG;;Chemin de Halage;49.4169642184;1.11066344345;1;;
10756;HALAG0;Chemin de Halage;49.4168820404;1.1106438928;0;HALAG;
10757;HALAG1;Chemin de Halage;49.4170463964;1.1106829941;0;HALAG;
HALLE;;Hallettes;49.44664864505;1.126720186275;1;;
10758;HALL10;Hallettes;49.4465135962;1.1266909755;0;HALLE;
10759;HALL21;Hallettes;49.4463606889;1.1266726284;0;HALLE;
12363;HALL30;Hallettes;49.4468472977;1.1268208777;0;HALLE;
12366;HALL31;Hallettes;49.4468729974;1.1266962635;0;HALLE;
HALTE;;Gare Routière;49.4402625549;1.0882227823;1;;
11846;HALT29;Gare Routière;49.4400132522;1.0878975669;0;HALTE;
12722;HALT30;Gare Routière;49.4405118576;1.0885479977;0;HALTE;
12479;HAMEA;Hameau Saint-Maurice;49.5230440381;1.0605346789;0;;
HAMEL;;Sente du Hamel;49.4765260863;1.12161808415;1;;
10760;HAMEL0;Sente du Hamel;49.476539072;1.1215695229;0;HAMEL;
10761;HAMEL1;Sente du Hamel;49.4765131006;1.1216666454;0;HAMEL;
HANGAR;;Hangars;49.4403847499;1.0718394344;1;;
13193;HANGA2;Hangars;49.4403255136;1.0717593115;0;HANGAR;
13080;HANGAR;Hangars;49.4404439862;1.0719195573;0;HANGAR;
HANNI;;Centre J. Hannier;49.42943498425;1.0249558296;1;;
10762;HANNI0;Centre J. Hannier;49.4293116784;1.0247702372;0;HANNI;1
10763;HANNI1;Centre J. Hannier;49.4295582901;1.025141422;0;HANNI;1
HASAR;;Carrefour du Hasard;49.4446890334;1.0146144688;1;;
10764;HASAR0;Carrefour du Hasard;49.4448584583;1.0136800606;0;HASAR;
10765;HASAR1;Carrefour du Hasard;49.4445196085;1.015548877;0;HASAR;
11745;HAUTB1;Le Haut du Bois;49.4731787339;1.1903014221;0;;
HAUTO;;Mairie d'Hautot;49.36109957855;0.9791665866;1;;
11985;HAUTO0;Mairie d'Hautot;49.361377867;0.9791454679;0;HAUTO;
12014;HAUTO1;Mairie d'Hautot;49.3608212901;0.9791877053;0;HAUTO;
24067;HAVIG;Ancien Vignoble;49.3664965156;0.9749378285;0;;
HBOUR;;Haut-Bourg;49.531405548;1.0376362319;1;;
10768;HBOUR0;Haut-Bourg;49.5312841959;1.0372114659;0;HBOUR;
10769;HBOUR1;Haut-Bourg;49.5315269001;1.0380609979;0;HBOUR;
HCHAM;;Hauts Champs;49.50309805595;1.15764215905;1;;
10770;HCHAM0;Hauts Champs;49.5031388459;1.1577944575;0;HCHAM;
10771;HCHAM1;Hauts Champs;49.503057266;1.1574898606;0;HCHAM;
HCOTE;;Haut de la Côte;49.4241000765;1.1232262261;1;;
10772;HCOTE0;Haut de la Côte;49.4242122609;1.1227690783;0;HCOTE;1
10773;HCOTE1;Haut de la Côte;49.4239878921;1.1236833739;0;HCOTE;1
HDVBE;;Hôtel de Ville - Belvédère;49.4615167988;1.08107446533333;1;;
13061;HDVBE1;Hôtel de Ville - Belvédère;49.461331492;1.0813960094;0;HDVBE;
13062;HDVBE2;Hôtel de Ville - Belvédère;49.4616254368;1.0811544978;0;HDVBE;
13090;HDVBE3;Hôtel de Ville - Belvédère;49.4615934676;1.0806728888;0;HDVBE;
22596;HEBAS;Base Nautique;49.4669980498;0.9391545709;0;;
22589;HEBET;Place Bethléem;49.4773712627;0.9591800422;0;;
HEGLI;;Eglise Saint-Martin;49.50952802105;1.0339841356;1;;
10780;HEGLI0;Eglise Saint-Martin;49.5094136531;1.0342077793;0;HEGLI;
10781;HEGLI1;Eglise Saint-Martin;49.509642389;1.0337604919;0;HEGLI;
22591;HEGRU;Grande Rue;49.4808675155;0.9561766374;0;;
24068;HEHEN;Ecole d'Hénouville;49.4791939181;0.9596786234;0;;
HELAF;;Bois de la Fontaine;49.48410606775;0.9251326868;1;;
22583;HELAF1;Bois de la Fontaine;49.4841822436;0.9251167967;0;HELAF;
23026;HELAF2;Bois de la Fontaine;49.4840298919;0.9251485769;0;HELAF;
HELEM;;Le Mesnil;49.4607696978;0.9568700939;1;;
22600;HELEM1;Le Mesnil;49.4604143965;0.9572242381;0;HELEM;
22599;HELEM2;Le Mesnil;49.4611249991;0.9565159497;0;HELEM;
HELOR;;L'Orme;49.48717692755;0.97658783655;1;;
22593;HELOR1;L'Orme;49.4869245877;0.9761187931;0;HELOR;
22594;HELOR2;L'Orme;49.4874292674;0.97705688;0;HELOR;
HELOT;;Docteur Hélot;49.44888340185;1.13053447515;1;;
12369;HELOT1;Docteur Hélot;49.4489070969;1.130657929;0;HELOT;
12370;HELOT2;Docteur Hélot;49.4488597068;1.1304110213;0;HELOT;
24008;HELOU;L'Ouraille;49.4900501375;0.9714822014;0;;
22588;HEPCO;Allée Pierre Corneille;49.4757260516;0.9638015353;0;;
24064;HEPON;Auguste Ponty;49.4840665435;0.9776012491;0;;
HERBE;;Herbeuse;49.4690538092;1.1268382045;1;;
13251;HERBE1;Herbeuse;49.4688330174;1.1273282503;0;HERBE;
13252;HERBE2;Herbeuse;49.469274601;1.1263481587;0;HERBE;
HERRI;;Herriot;49.4031741193;1.06130921035;1;;
10784;HERRI0;Herriot;49.4032192472;1.0613287382;0;HERRI;
10785;HERRI1;Herriot;49.4031289914;1.0612896825;0;HERRI;
24007;HERUE;Rue des Saules;49.4743244454;0.9442072132;0;;
HESAB;;Les Sablons;49.47075480265;0.9490051595;1;;
22587;HESAB1;Les Sablons;49.4714897082;0.9484613899;0;HESAB;
22585;HESAB2;Les Sablons;49.4700198971;0.9495489291;0;HESAB;
HESJA;;Chaussée Saint-Jean;49.46576860655;0.9532893403;1;;
22597;HESJA1;Chaussée Saint-Jean;49.4661081476;0.9531285404;0;HESJA;
22598;HESJA2;Chaussée Saint-Jean;49.4654290655;0.9534501402;0;HESJA;
HETRA;;La Hêtraie;49.42541316575;1.17460878355;1;;
10786;HETRA0;La Hêtraie;49.4253081647;1.174666686;0;HETRA;1
10787;HETRA1;La Hêtraie;49.4255181668;1.1745508811;0;HETRA;1
11979;HFREV;Hameau de Frévaux;49.5311767532;1.0347437227;0;;1
HGARE;;Gare du Houlme;49.5171336017;1.03743216145;1;;
10788;HGARE0;Gare du Houlme;49.517537501;1.0376086018;0;HGARE;1
10789;HGARE1;Gare du Houlme;49.5167297024;1.0372557211;0;HGARE;1
HHAIE;;Hautes Haies;49.4230673697;1.13132117435;1;;
10790;HHAIE0;Hautes Haies;49.4231301044;1.1313059265;0;HHAIE;
10791;HHAIE1;Hautes Haies;49.423004635;1.1313364222;0;HHAIE;
HILAI;;Saint-Hilaire;49.4412715653;1.1127927443;1;;
12158;HILAI1;Saint-Hilaire;49.4412746777;1.1129885631;0;HILAI;1
12159;HILAI2;Saint-Hilaire;49.4412684529;1.1125969255;0;HILAI;1
HMAIR;;Mairie du Houlme;49.5069919715;1.03998186295;1;;
10795;HMAIR0;Mairie du Houlme;49.5069683195;1.0398708092;0;HMAIR;
10796;HMAIR1;Mairie du Houlme;49.5070156235;1.0400929167;0;HMAIR;
HOBOE;;Les Hauts Bœufs;49.41687316005;1.19210488705;1;;
12955;HOBOE1;Les Hauts Bœufs;49.4168239556;1.1921266415;0;HOBOE;
12956;HOBOE2;Les Hauts Bœufs;49.4169223645;1.1920831326;0;HOBOE;
HOCOT;;Côte des Sapins;49.505679187;1.0683841685;1;;
13339;HOCOT1;Côte des Sapins;49.5056243952;1.0682993109;0;HOCOT;
13340;HOCOT2;Côte des Sapins;49.5057339788;1.0684690261;0;HOCOT;
HOMAI;;Mairie d'Houppeville;49.51088745585;1.08139696275;1;;
10797;HOMAI0;Mairie d'Houppeville;49.5107557109;1.0813618259;0;HOMAI;
10798;HOMAI1;Mairie d'Houppeville;49.5110192008;1.0814320996;0;HOMAI;
11762;HOPOI;Hôpital d'Oissel;49.350742223;1.0845137795;0;;
12234;HOUDE;Sente d'Houdeville;49.433068042;1.0150038875;0;;
HTPOI;;Hauts Poiriers;49.5088231716;1.16427370585;1;;
10805;HTPOI0;Hauts Poiriers;49.5090265966;1.1646391413;0;HTPOI;
10806;HTPOI1;Hauts Poiriers;49.5086197466;1.1639082704;0;HTPOI;
HUBER;;Haut Hubert;49.40555675035;1.151653208525;1;;
10807;HUBER0;Haut Hubert;49.4059124202;1.1507650532;0;HUBER;1
10808;HUBER1;Haut Hubert;49.4057920952;1.1513185356;0;HUBER;1
13328;HUBER2;Haut Hubert;49.4053873243;1.1521814718;0;HUBER;
13329;HUBER3;Haut Hubert;49.4051351617;1.1523477735;0;HUBER;
HUGGC;;Victor Hugo;49.35736997845;1.01028496895;1;;
12954;HUGGC0;Victor Hugo;49.3577595848;1.0099699266;0;HUGGC;
10810;HUGGC1;Victor Hugo;49.3569803721;1.0106000113;0;HUGGC;1
HURIE;;Paul Hurrier;49.41524281895;1.05229252825;1;;
10813;HURIE0;Paul Hurrier;49.4151221995;1.051933866;0;HURIE;1
10814;HURIE1;Paul Hurrier;49.4153634384;1.0526511905;0;HURIE;1
HVFRA;;Hôtel de Ville de Franqueville;49.40263884175;1.17389982515;1;;
12125;HVFRA0;Hôtel de Ville de Franqueville;49.4024921005;1.1740545858;0;HVFRA;1
12128;HVFRA1;Hôtel de Ville de Franqueville;49.402785583;1.1737450645;0;HVFRA;1
HVR00;;Hôtel de Ville;49.443473187275;1.098892139325;1;;
12731;HVR1;Hôtel de Ville;49.4438235177;1.0988885159;0;HVR00;1
12732;HVR2;Hôtel de Ville;49.4439078229;1.0992244664;0;HVR00;1
12733;HVR3;Hôtel de Ville;49.4430574719;1.098652572;0;HVR00;1
12734;HVR4;Hôtel de Ville;49.4431039366;1.098803003;0;HVR00;1
IDEFH;;IDEFHI;49.43626613235;1.019495023;1;;
13312;IDEFH1;IDEFHI;49.4361762905;1.0190840523;0;IDEFH;
13313;IDEFH2;IDEFHI;49.4363559742;1.0199059937;0;IDEFH;
10822;ILACR;Ile Lacroix;49.4313556209;1.1043073786;0;;
IMECS;;IME Clos Samson;49.33378706755;1.0210127788;1;;
13332;IMECS1;IME Clos Samson;49.3337228339;1.020787789;0;IMECS;
13333;IMECS2;IME Clos Samson;49.3338513012;1.0212377686;0;IMECS;
ISAAC;;Isaac Newton;49.39920197935;1.16274500205;1;;
12939;ISAAC1;Isaac Newton;49.3991736909;1.1626079931;0;ISAAC;
12940;ISAAC2;Isaac Newton;49.3992302678;1.162882011;0;ISAAC;
JARDIN;;Jardinerie;49.48760020545;1.13922572225;1;;
12426;JARDI2;Jardinerie;49.4875133304;1.1389582135;0;JARDIN;
12427;JARDI3;Jardinerie;49.4876870805;1.139493231;0;JARDIN;
JARDOI;;Jardin des Oiseaux;49.42305994515;1.0538588164;1;;
13272;JARDO1;Jardin des Oiseaux;49.4231949174;1.0538786784;0;JARDOI;
13277;JARDO2;Jardin des Oiseaux;49.4229249729;1.0538389544;0;JARDOI;
JAURE;;Jean Jaurès;49.42763614;1.0668889808;1;;
10827;JAURE0;Jean Jaurès;49.4276271081;1.0666714101;0;JAURE;1
10828;JAURE1;Jean Jaurès;49.4276451719;1.0671065515;0;JAURE;1
JBACH;;Bach;49.47192852575;1.0651932783;1;;
10829;JBACH0;Bach;49.4719301817;1.0649244203;0;JBACH;
10830;JBACH1;Bach;49.4719268698;1.0654621363;0;JBACH;
JBART;;Jean Bart;49.39299239135;1.0234765503;1;;
10831;JBART0;Jean Bart;49.392658486;1.0233405757;0;JBART;1
10832;JBART1;Jean Bart;49.3933262967;1.0236125249;0;JBART;1
JBREL;;Jacques Brel;49.38830513085;1.0882966254;1;;
10833;JBREL0;Jacques Brel;49.388341207;1.0887430429;0;JBREL;1
10834;JBREL1;Jacques Brel;49.3882690547;1.0878502079;0;JBREL;1
10836;JBSAL1;JB de la Salle;49.4489521972;1.0831462426;0;;
JEUNE;;Auberge de Jeunesse;49.4414514689;1.12046618775;1;;
12408;JEUNE1;Auberge de Jeunesse;49.4414435712;1.1201288356;0;JEUNE;1
12409;JEUNE2;Auberge de Jeunesse;49.4414593666;1.1208035399;0;JEUNE;1
JEZAY;;Jean Zay;49.4042091718;1.0843778188;1;;
10841;JEZAY0;Jean Zay;49.4040914081;1.0845005135;0;JEZAY;1
10842;JEZAY1;Jean Zay;49.4043269355;1.0842551241;0;JEZAY;1
JFERR;;Jules Ferry;49.46833971785;1.0447190999;1;;
10843;JFERR0;Jules Ferry;49.4681741629;1.0447790622;0;JFERR;1
10844;JFERR1;Jules Ferry;49.4685052728;1.0446591376;0;JFERR;1
JMACE;;Jean Macé;49.39858680445;1.06845462135;1;;
10845;JMACE0;Jean Macé;49.398633273;1.0681751454;0;JMACE;
10846;JMACE1;Jean Macé;49.3985403359;1.0687340973;0;JMACE;
JMARI;;Jules Marie;49.4474326885;1.1142817466;1;;
10847;JMARI0;Jules Marie;49.4474433651;1.1142272379;0;JMARI;
10848;JMARI1;Jules Marie;49.4474220119;1.1143362553;0;JMARI;
JMOUL;;Jean Moulin;49.35037871525;1.02471826715;1;;
10849;JMOUL0;Jean Moulin;49.3502542298;1.0244257608;0;JMOUL;
10850;JMOUL1;Jean Moulin;49.3505032007;1.0250107735;0;JMOUL;
JOFASC;;Ascenseurs Joffre-Mutualité;49.4353231961;1.08655168;1;;
4020;ASC_04;Ascenseur Place Joffre;49.4353231961;1.08655168;0;JOFASC;1
4021;ASC_05;Ascenseur Quai Station Joffre;49.4353231961;1.08655168;0;JOFASC;1
JOFFR;;Joffre-Mutualité;49.4353641493;1.08660233905;1;;
10853;JOFFR0;Joffre-Mutualité;49.4353231961;1.08655168;0;JOFFR;1
10854;JOFFR1;Joffre-Mutualité;49.4353060905;1.0866347508;0;JOFFR;1
12562;JOFFR5;Joffre-Mutualité;49.4353695334;1.0866883051;0;JOFFR;
